"","mean","variance","variance.expected","variance.standardized","gene","rank","features","num_cells_expressed"
"FTL",10.3656881045308,514.455692826665,136.809809955186,3.76037137245639,"FTL",76,"No",5248
"GRN",0.226709655523502,1.10813236595733,0.298696266951426,3.70989693733786,"GRN",77,"No",556
"DUSP6",0.0985915492957746,0.430026868611533,0.119076370545272,3.61135350903259,"DUSP6",78,"No",227
"JUN",3.36059731885288,63.264889799294,17.6150384935862,3.59152719548862,"JUN",79,"No",3222
"KLF4",0.088919056507721,0.381772982754576,0.106762261344217,3.57591697616522,"KLF4",80,"No",186
"PMAIP1",0.210079755642287,0.985730017398984,0.273242569257259,3.57423474105995,"PMAIP1",81,"No",677
"C5AR1",0.0812828779908366,0.344885522987506,0.0970093390086955,3.55517856849425,"C5AR1",82,"No",178
"CSF3R",0.085355506533175,0.362876133776953,0.102209768764303,3.5503077461583,"CSF3R",83,"No",179
"BASP1",0.0375021211606991,0.153888667892649,0.043345758321185,3.5502589838747,"BASP1",84,"No",116
"RGS18",0.0468352282368912,0.192985994060865,0.0542901626235976,3.54726040397094,"RGS18",85,"No",142
"RHOB",0.229594434074325,1.07236231003012,0.303058547941294,3.5384658090484,"RHOB",86,"No",574
"SAT1",1.55862888172408,16.7248801292205,4.72843713646331,3.5370841668268,"SAT1",87,"No",2937
"SGK1",0.0767011708807059,0.402805680713158,0.0911181848602,3.52263928937427,"SGK1",88,"No",254
"DMXL2",0.091125063634821,0.38154545838902,0.109545780900297,3.48297721056261,"DMXL2",89,"No",219
"CCL4L2",0.0977430850161208,2.09872708469632,0.117993114318437,3.3867816616594,"CCL4L2",90,"No",330
"DUSP1",1.59443407432547,16.5758142290628,4.91062296584893,3.37550130489344,"DUSP1",91,"No",2290
"LYN",0.140505684710674,0.584463899025721,0.173230112630412,3.37391629059713,"LYN",92,"No",349
"TNFSF13B",0.162905141693535,0.67949950169284,0.20248440000949,3.35581161640598,"TNFSF13B",93,"No",418
"NCF1",0.285593076531478,1.30487896337365,0.391242289190303,3.33521963097124,"NCF1",94,"No",885
"CD302",0.117257763448159,0.476234705610545,0.143066321309748,3.32876879233838,"CD302",95,"No",261
"NFKBIA",0.818937722721873,5.53832426173524,1.67451745208213,3.30741507342838,"NFKBIA",96,"No",1863
"TNFAIP2",0.0833191922620058,0.329275335471717,0.0996072118996237,3.30573789981728,"TNFAIP2",97,"No",176
"KLRB1",1.11097912777872,8.94898500516512,2.71346347772647,3.29799353432358,"KLRB1",98,"No",1632
"ALDH2",0.0760223994569829,0.293608615927235,0.0902381597079462,3.25370793107365,"ALDH2",99,"No",171
"HMOX1",0.0395384354318683,0.176813907763811,0.045789066118271,3.233197009754,"HMOX1",100,"No",121
"CTSZ",0.21941286271848,0.926221854803971,0.287547687965815,3.22110694527329,"CTSZ",101,"No",624
"CCDC50",0.052095706770745,0.329430858455766,0.0604929516731417,3.20601344297946,"CCDC50",102,"No",199
"CLEC12A",0.0838282708297981,0.32121331198406,0.10025717510808,3.20389350326082,"CLEC12A",103,"No",187
"KLRC1",0.0985915492957746,0.378092041727623,0.119076370545272,3.175206298246,"KLRC1",104,"No",238
"ZFP36",0.890548107924656,6.03367337569773,1.90695733234001,3.16403166099888,"ZFP36",105,"No",1926
"COTL1",1.25284235533684,10.4367387797949,3.29885139268615,3.16374929859939,"COTL1",106,"No",2530
"HLA.DQA2",0.0631257424062447,0.229212020336876,0.0735324635912024,3.11715409959827,"HLA.DQA2",107,"No",244
"AP1S2",0.358221618869846,1.61961883275049,0.520117069078882,3.11395054890007,"AP1S2",108,"No",1037
"RBP7",0.0483624639402681,0.174001476201124,0.0560866227661774,3.10237036247535,"RBP7",109,"No",126
"RGS1",0.160529441710504,0.623920425685995,0.199201543794807,3.09811629099232,"RGS1",110,"No",549
"HLA.DRB5",0.131681656202274,0.502005267275469,0.162119557686692,3.09651268754155,"HLA.DRB5",111,"No",419
"CFP",0.122348549126082,0.463134198248487,0.149802687244069,3.09162810606939,"CFP",112,"No",314
"GZMB",0.814186322755812,5.12551493948029,1.65960808330227,3.08838875337455,"GZMB",113,"Yes",1326
"TIMP1",0.445104361106397,2.76094556361475,0.689048787141005,3.07548503982564,"TIMP1",114,"No",1411
"FCGR2A",0.0816222637026981,0.299344821988968,0.0974422528712633,3.07202279471566,"FCGR2A",115,"No",188
"HLA.DMB",0.13745121330392,0.520139938429025,0.169492486246777,3.06880824009931,"HLA.DMB",116,"No",412
"BRI3",0.436450025453928,2.05421767388536,0.671199182102762,3.06051873819312,"BRI3",117,"No",1213
"SLC7A7",0.0734770066180214,0.262251265467481,0.0869563432865249,3.01589574211225,"SLC7A7",118,"No",173
"TKT",0.547429153232649,2.77528743239504,0.921245250563213,3.0125392024527,"TKT",119,"No",1520
"NRGN",0.0381808925844222,0.221386506987187,0.0441660749929469,3.00821249802371,"NRGN",120,"No",114
"TGFBI",0.0812828779908366,0.289556262973928,0.0970093390086955,2.98482873847821,"TGFBI",121,"No",204
"CD300E",0.0671983709485831,0.233433374932852,0.0786528509508857,2.96789464222495,"CD300E",122,"No",166
"CD93",0.0604106567113524,0.207823117143713,0.0702606912611475,2.95788603006009,"CD93",123,"No",151
"FTH1",7.67605633802817,229.931532849508,78.1853943127797,2.94085020444704,"FTH1",124,"No",5072
"LRRC25",0.0559986424571526,0.190685751525652,0.0651613748944035,2.92636169563128,"LRRC25",125,"No",147
"RAB32",0.063634820974037,0.21675779737521,0.0741649165843254,2.92264600781633,"RAB32",126,"No",164
"CSF1R",0.0403868997115221,0.136182606562909,0.0467871815885703,2.91068198466088,"CSF1R",127,"No",113
"MT2A",0.92007466485661,6.09289802565301,2.00705127447534,2.89647166781968,"MT2A",128,"No",2473
"HCK",0.0685559137960292,0.231891278144332,0.0803892284419797,2.88460634140428,"HCK",129,"No",177
"FPR1",0.0609197352791447,0.203518298546298,0.070852619600451,2.87241741651854,"FPR1",130,"No",144
"PLAUR",0.0663499066689292,0.222175354122954,0.0775790989866156,2.86385581973936,"PLAUR",131,"No",202
"GAPT",0.03325979976243,0.108873231372465,0.0381662413495927,2.85260553627,"GAPT",132,"No",121
"JUNB",4.44493466825047,82.3797320603951,28.933031971012,2.8472554187522,"JUNB",133,"No",4011
"RGS2",0.250975733921602,0.953802934407671,0.335429536677985,2.84352697098144,"RGS2",134,"No",732
"SLC11A1",0.0843373493975904,0.28565586173615,0.100907526813159,2.8308677336337,"SLC11A1",135,"No",216
"CD69",1.36466994739521,10.7419083983448,3.79527050196842,2.83034065497401,"CD69",136,"Yes",2526
"H1FX",1.3171559477346,10.0913502263551,3.5806064998084,2.81833544872776,"H1FX",137,"No",2329
"BCL11A",0.0300356354997455,0.0960087733395358,0.0341789996942961,2.80899892326451,"BCL11A",138,"No",104
"WARS",0.107076192092313,0.364805655599076,0.129884895381814,2.80868421633387,"WARS",139,"No",361
"SHTN1",0.0341082640420838,0.119508526634002,0.0392093053598879,2.80218056547434,"SHTN1",140,"No",115
"RAB31",0.0602409638554217,0.194435583474428,0.070065330507163,2.77506124736754,"RAB31",141,"No",159
"FGFBP2",0.84931274393348,4.91109805102059,1.77133589721941,2.77253910945396,"FGFBP2",142,"No",1402
"IFI44L",0.141014763278466,0.470776770488046,0.173853351225209,2.70789586263542,"IFI44L",143,"No",472
"HLA.DMA",0.207364669947395,0.728207802668757,0.26909511567465,2.70613534118993,"HLA.DMA",144,"No",706
"CTSB",0.233157984048872,0.831914618112154,0.308418342703931,2.69735778624152,"CTSB",145,"No",758
"IRAK3",0.0619378924147293,0.194228219495693,0.072071720777201,2.69492968117302,"IRAK3",146,"No",165
"RNASE6",0.0609197352791447,0.188922236088728,0.070852619600451,2.66641144892158,"RNASE6",147,"No",189
"MEF2C",0.0792465637196674,0.251526112481825,0.0944077397731887,2.66425309075409,"MEF2C",148,"No",207
"CCDC88A",0.152214491769896,0.493289816850378,0.188235311384182,2.6206019116338,"CCDC88A",149,"No",485
"P2RY13",0.0449686068216528,0.136300631227472,0.0521265265287956,2.61480363845415,"P2RY13",150,"No",129
"LILRA5",0.0459867639572374,0.138244668528104,0.0532975845884818,2.59382614794856,"LILRA5",151,"No",134
"LMO2",0.0561683353130833,0.169451507299961,0.0653647029986881,2.59240078400359,"LMO2",152,"No",160
"ZEB2",0.703376887833022,3.447301900871,1.32979154030191,2.59236263458888,"ZEB2",153,"No",1604
"RALGPS2",0.0526047853385372,0.157788953928217,0.0610990765197418,2.58250963706846,"RALGPS2",154,"No",196
"PLXDC2",0.0588834210079756,0.176267388477636,0.0685218612710628,2.57242557642075,"PLXDC2",155,"No",160
"STMN1",0.196504327167826,0.648412761225324,0.252669609890652,2.56624752579444,"STMN1",156,"No",827
"RNF130",0.161038520278296,0.512589009547847,0.199897314884494,2.56426160523481,"RNF130",157,"No",522
"CCL4",0.61411844561344,2.77910817130432,1.08868349657234,2.55272370716939,"CCL4",158,"No",1617
"ASAH1",0.349227897505515,1.27754395569137,0.503462288815778,2.53751668013983,"ASAH1",159,"No",1110
"TTN",0.119463770575259,0.368618042348101,0.146002650527409,2.5247352771784,"TTN",160,"No",443
"LGALS3",0.238588155438656,0.797784292846779,0.316568420917372,2.52010068008338,"LGALS3",161,"No",704
"CEBPB",0.432886475479382,1.66882325204551,0.663939766646482,2.51351603847227,"CEBPB",162,"No",1386
"CD163",0.0335991854742915,0.096970020583179,0.0385838853459635,2.51322591578568,"CD163",163,"No",103
"TIMP2",0.0612591209910063,0.178018577278046,0.0712531770157854,2.49839494509287,"TIMP2",164,"No",180
"HSPB1",0.334634311895469,1.17992212100171,0.47677409580227,2.47480333220758,"HSPB1",165,"No",1192
"TRGC1",0.208552519938911,0.668480813475063,0.270908153778266,2.4675551627073,"TRGC1",166,"No",604
"MEGF9",0.120651620566774,0.364089731462496,0.14757546869096,2.46714264025102,"MEGF9",167,"No",414
"IFIT3",0.0592228067198371,0.169438431849079,0.068906036929962,2.45897804311838,"IFIT3",168,"No",217
"AREG",0.0509078567792296,0.144726348093386,0.0590848166427186,2.44946766897045,"AREG",169,"No",195
"CLEC4E",0.039029356864076,0.110492744046379,0.0451850703920358,2.44533743308838,"CLEC4E",170,"No",111
"TLR2",0.0405565925674529,0.114274775012963,0.0469860486785886,2.43210012816076,"TLR2",171,"No",127
"TFEC",0.0403868997115221,0.112761017968204,0.0467871815885703,2.41008357715975,"TFEC",172,"No",125
"NPC2",0.354488376039369,1.23429629708993,0.5131858925687,2.40516412271537,"NPC2",173,"No",1190
"LY86",0.071610385202783,0.202610389926074,0.0844872839826633,2.3981169754214,"LY86",174,"No",208
"SOD2",0.378754454437468,1.33954855018593,0.558585443597214,2.39810858936716,"SOD2",175,"No",1260
"LRP1",0.0576955710164602,0.157906229778412,0.0671683305218112,2.35090300073986,"LRP1",176,"No",180
"TREM1",0.0359748854573222,0.0971441487242105,0.041491152863511,2.34132199323974,"TREM1",177,"No",112
"LILRB3",0.063634820974037,0.173309053315468,0.0741649165843254,2.3368064213814,"LILRB3",178,"No",192
"MT1X",0.271847955201086,0.860234143884564,0.368780535073677,2.33264519699422,"MT1X",179,"No",1223
"BST1",0.0424232139826913,0.113950135184034,0.0491779375767,2.31709869911304,"BST1",180,"No",133
"JUND",3.99270320719498,55.1277471551103,23.8918500943402,2.30738711893096,"JUND",181,"No",3885
"OGFRL1",0.141184456134397,0.400973274354407,0.174061431529623,2.30363079764843,"OGFRL1",182,"No",477
"BTG2",0.677413880875615,2.89235637942031,1.25743136708662,2.30021013880203,"BTG2",183,"No",1940
"LGALS1",1.46954013236043,9.84789247348252,4.28851616406849,2.29634029504034,"LGALS1",184,"No",2410
"CPPED1",0.104530799253351,0.29049711942633,0.126656219624309,2.29358747867267,"CPPED1",185,"No",321
"KLRC2",0.0738163923298829,0.199743698122284,0.0873915443930794,2.28561812826943,"KLRC2",186,"No",235
"IER3",0.0873918208043441,0.239306383619442,0.104820820439425,2.28300429834679,"IER3",187,"No",324
"CTSH",0.125742406244697,0.351294106750284,0.154271775410564,2.27711197213738,"CTSH",188,"No",411
"ADGRE2",0.0349567283217377,0.0911064008767348,0.0402485590425207,2.26359410234999,"ADGRE2",189,"No",120
"CREB5",0.0352961140335992,0.0917614406451139,0.0406632657076504,2.25661758956684,"CREB5",190,"No",108
"SYK",0.0563380281690141,0.147877762160198,0.0655679868697095,2.25533479400621,"SYK",191,"No",172
"GZMH",1.8152044798914,13.711771500102,6.10160046428345,2.24724178194977,"GZMH",192,"Yes",2102
"EMILIN2",0.0775496351603597,0.206646268963291,0.0922179015588133,2.24084766048922,"EMILIN2",193,"No",272
"HNMT",0.0324113354827762,0.0829615469997944,0.037120011264705,2.23495479050884,"HNMT",194,"No",114
"TCF7L2",0.0478533853724758,0.123982577278506,0.0554881049016042,2.23439920138493,"TCF7L2",195,"No",188
"TLR4",0.0456473782453759,0.117569731033943,0.0529055178491277,2.22225839220061,"TLR4",196,"No",143
"TSC22D3",2.67588664517224,26.2903841636591,11.8362914913271,2.221167346455,"TSC22D3",197,"No",3803
"FCGRT",0.221109791277787,0.642717912757141,0.290147757275089,2.21514003345467,"FCGRT",198,"No",732
"SPON2",0.238248769726795,0.693737054871628,0.316058530934345,2.19496386577753,"SPON2",199,"No",785
"CCR1",0.0391990497200068,0.0987686726942769,0.0453869679411164,2.17614608718556,"CCR1",200,"No",136
"IRF7",0.137790599015781,0.367636461914324,0.169909828676996,2.16371509980868,"IRF7",201,"No",644
"ASGR1",0.0400475139996606,0.0998894749993348,0.0463888645140957,2.15330717933358,"ASGR1",202,"No",123
"CDA",0.0376718140166299,0.0936247211962506,0.0435510764127906,2.14976824703129,"CDA",203,"No",123
"CLEC4A",0.0363142711691838,0.0896518577681254,0.0419042942763141,2.13944320782417,"CLEC4A",204,"No",122
"PHLDA1",0.0381808925844222,0.0940952646246615,0.0441660749929469,2.13048736252175,"PHLDA1",205,"No",153
"FOSB",0.760054301713898,3.16441221701007,1.49421752507309,2.11777212079967,"FOSB",206,"No",1882
"DNAJB4",0.0597318852876294,0.147144327287637,0.0694835827177464,2.11768480455823,"DNAJB4",207,"No",234
"CD33",0.0335991854742915,0.0816950714996759,0.0385838853459635,2.11733657113986,"CD33",208,"No",115
"GZMK",1.58934328864755,10.3279380106122,4.88453217811045,2.11441702787748,"GZMK",209,"No",2119
"PTAFR",0.0356354997454607,0.086306270375671,0.0410774702348058,2.10106099237197,"PTAFR",210,"No",114
"DDIT4",0.504327167826235,1.71336382505439,0.819314566049353,2.09121611655953,"DDIT4",211,"No",1497
"ID3",0.0690649923638215,0.169193915157489,0.0810597287418095,2.08727462802649,"ID3",212,"No",273
"MGST1",0.0320719497709146,0.0765340124734041,0.0367007902261528,2.08535053337534,"MGST1",213,"No",105
"PILRA",0.047004921092822,0.11303116715161,0.0544899686679429,2.0743481766417,"PILRA",214,"No",154
"TNFAIP3",0.601900559986425,2.18941933362665,1.05722317265909,2.07091500663943,"TNFAIP3",215,"No",1655
"GCA",0.120142541998982,0.303961147363328,0.146902592782836,2.06913398603294,"GCA",216,"No",417
"LRRN3",0.0673680638045138,0.162636605341075,0.0788676151070697,2.06214686624264,"LRRN3",217,"No",266
"AHR",0.11963346343119,0.301537408058556,0.146227891429154,2.06210597110775,"AHR",218,"No",444
"JAML",0.248939419650433,0.684963657734688,0.332279685640433,2.06140696327703,"JAML",219,"No",878
"RBM47",0.036144578313253,0.0854211141920022,0.0416977924121906,2.04857641736998,"RBM47",220,"No",124
"NAIP",0.112336670626167,0.279639023089866,0.136588095586395,2.0473162166097,"NAIP",221,"No",425
"PECAM1",0.169014084507042,0.432393410018836,0.211234615998646,2.04698177888422,"PECAM1",222,"No",602
"SCIMP",0.0483624639402681,0.113580566493046,0.0560866227661774,2.02509191838057,"SCIMP",223,"No",168
"CR1",0.0442898353979297,0.10377466954534,0.0513497189119683,2.02093938865072,"CR1",224,"No",164
"RGCC",0.256575598167317,0.693831923891889,0.344244924505819,2.01551823861433,"RGCC",225,"No",964
"LMNA",0.0858645851009673,0.20715419550898,0.102861843114031,2.01390709360838,"LMNA",226,"No",337
"KYNU",0.0444595282538605,0.103589885199845,0.0515440280747212,2.0097359300223,"KYNU",227,"No",150
"GRK3",0.0466655353809605,0.107971313267182,0.0540902738171329,1.99613175618613,"GRK3",228,"No",168
"LILRA2",0.0322416426268454,0.0736378289037509,0.03691044703108,1.99504028877637,"LILRA2",229,"No",118
"IFI6",0.259969455285932,0.696491309318046,0.349677343293317,1.99181137318876,"IFI6",230,"No",1038
"PHACTR1",0.0305447140675378,0.0689921845668437,0.0348105752345126,1.98193175786541,"PHACTR1",231,"No",123
"HIST1H1D",0.470558289496012,1.46879529246904,0.743485817950678,1.97555253510766,"HIST1H1D",232,"No",1392
"PADI4",0.0285083997963686,0.0636813626670418,0.0322788960228407,1.97284822324718,"PADI4",233,"No",115
"EPB41L3",0.0279993212285763,0.0621826395107409,0.0316438339946902,1.96507918481607,"EPB41L3",234,"No",101
"RTKN2",0.0568471067368064,0.129999358323688,0.0661767325984793,1.96442697031367,"RTKN2",235,"No",212
"KLF2",4.27761751230273,52.8156513492656,27.0145412429629,1.95508229713224,"KLF2",236,"No",4202
"PTPRE",0.249278805362294,0.643721900020842,0.332802882226179,1.93424376530297,"PTPRE",237,"No",937
"CD79B",0.111318513490582,0.261197395646668,0.135281189762413,1.93077393912189,"CD79B",238,"No",469
"BLVRB",0.120312234854913,0.284062903171736,0.147127106151935,1.93073126088942,"BLVRB",239,"No",442
"BACH1",0.128796877651451,0.305370531205453,0.158312091500311,1.9289147677318,"BACH1",240,"No",500
"H3F3B",7.10334294926184,130.605238313629,67.7687377444616,1.92721958030423,"H3F3B",241,"No",5224
"LYST",0.347700661802138,0.962756507801665,0.500649109212904,1.92301652012381,"LYST",242,"No",1205
"SLC24A4",0.0298659426438147,0.0652993201111148,0.0339682698769324,1.92236226183128,"SLC24A4",243,"No",110
"POU2F2",0.318343797726116,0.860282932020668,0.447544625371995,1.9222282723329,"POU2F2",244,"No",1072
"FGD2",0.03105379263533,0.0681122124826433,0.0354412404349645,1.92183489197087,"FGD2",245,"No",116
"NR4A2",0.188189377227219,0.459317376214363,0.239814844306499,1.91530002049131,"NR4A2",246,"No",697
"SOCS3",0.251484812489394,0.643805076016753,0.336221197018479,1.91482595899917,"SOCS3",247,"No",886
"C1orf162",0.475139996606143,1.43781534445056,0.753551053073225,1.9080529959937,"C1orf162",248,"No",1450
"IER5",0.269302562362125,0.694096543369198,0.364669874380189,1.90335586274824,"IER5",249,"No",982
"TNFSF10",0.368572883081622,1.02061434113151,0.539452788854031,1.89194376638516,"TNFSF10",250,"No",1267
"TUBA1B",0.841167486848804,3.29927575826381,1.74511755291948,1.89057508059807,"TUBA1B",251,"No",2663
"RXRA",0.074495163753606,0.166377566719649,0.0882637633797398,1.88500422312424,"RXRA",252,"No",272
"NFKBIZ",0.376378754454437,1.04365103914123,0.554110280530194,1.88347171278362,"NFKBIZ",253,"No",1224
"ITGAX",0.0459867639572374,0.10022701747583,0.0532975845884818,1.88051706751247,"ITGAX",254,"No",169
"SLC43A2",0.0492109282199219,0.10721806361443,0.0570843718708102,1.87823847579649,"SLC43A2",255,"No",179
"FES",0.0290174783641609,0.0617851342837285,0.0329131315630542,1.87721834263513,"FES",256,"No",107
"FGR",0.209570677074495,0.5108927722018,0.272464050876146,1.87508322862759,"FGR",257,"No",748
"TBXAS1",0.063634820974037,0.139025278705828,0.0741649165843254,1.87454237271009,"TBXAS1",258,"No",237
"IFNGR2",0.0812828779908366,0.181613289450507,0.0970093390086955,1.87212170814018,"IFNGR2",259,"No",300
"FBP1",0.0434413711182759,0.0941749845542639,0.0503729866838908,1.86955332121254,"FBP1",260,"No",182
"HIST1H4C",0.604955031393178,1.98885528056397,1.06505768936102,1.86736859461312,"HIST1H4C",261,"No",2127
"ZBTB16",0.0571864924486679,0.124190114060556,0.0665770352493177,1.86535963332535,"ZBTB16",262,"No",221
"ZNF683",0.0677074495163754,0.147315805777829,0.0792970239606207,1.85777218891577,"ZNF683",263,"No",259
"C19orf38",0.041235363991176,0.0887609990750414,0.0477808935228661,1.85766720818153,"C19orf38",264,"No",146
"CIITA",0.0473443068046835,0.101797511609215,0.054889372381647,1.85459419906306,"CIITA",265,"No",186
"NKG7",6.61954861700322,110.409543109186,59.5347795381472,1.85453853975291,"NKG7",266,"Yes",3375
"IER2",1.56931953164772,8.86098658712177,4.7825115971748,1.85278935703078,"IER2",267,"No",3233
"FGD4",0.0313931783471916,0.0663937987110946,0.0358613563318793,1.85140233115146,"FGD4",268,"No",115
"TMEM170B",0.0398778211437298,0.0851372559455573,0.0461892995881335,1.84322465819399,"TMEM170B",269,"No",145
"PPP1R15A",0.719497709146445,2.53518834236579,1.37565485984288,1.84289563928507,"PPP1R15A",270,"No",2040
"S100A11",1.68080773799423,9.85210443909834,5.36274997306804,1.83713663485635,"S100A11",271,"No",3261
"LRRC75A",0.202952655693195,0.480527600779182,0.26238740070556,1.8313669005716,"LRRC75A",272,"No",717
"IRS2",0.107585270660105,0.238932610047777,0.130530199311481,1.83047763129219,"IRS2",273,"No",430
"JDP2",0.0256236212455456,0.0521267537664499,0.0286701015897021,1.81815727451671,"JDP2",274,"No",103
"ALOX5",0.0422535211267606,0.0890154231567273,0.0489773494581582,1.8174814305289,"ALOX5",275,"No",167
"CD86",0.0388596640081453,0.081483560241367,0.0449825267112334,1.81144916034738,"CD86",276,"No",141
"RNF144B",0.0247751569658917,0.0499631410527799,0.0276038433435828,1.81000668750698,"RNF144B",277,"No",101
"TNFRSF13C",0.0271508569489225,0.0552708524929008,0.0305836523546954,1.80720248359792,"TNFRSF13C",278,"No",111
"PYGL",0.0295265569319532,0.060567274116402,0.0335465092629743,1.8054717300572,"PYGL",279,"No",111
"SECTM1",0.0276599355167147,0.0560915530398465,0.031220016556562,1.79665353278158,"SECTM1",280,"No",110
"TRGC2",0.828270829798066,3.05536491509771,1.7039888705401,1.79306623882428,"TRGC2",281,"No",1860
"PRAM1",0.0410656711352452,0.0852108125569025,0.0475821641129223,1.7908141452894,"PRAM1",282,"No",149
"ATF3",0.0273205498048532,0.0550918858590324,0.0307958570237006,1.78893822687362,"ATF3",283,"No",109
"GLUL",0.170371627354488,0.381016104232196,0.213217897965152,1.78697992930438,"GLUL",284,"No",707
"CD300LF",0.0305447140675378,0.0622033183075089,0.0348105752345126,1.78690865889048,"CD300LF",285,"No",122
"APP",0.0690649923638215,0.144753996623884,0.0810597287418095,1.78576956610541,"APP",286,"No",311
"SCPEP1",0.107585270660105,0.232822630414376,0.130530199311481,1.78366869615204,"SCPEP1",287,"No",425
"ZFP36L2",3.57627693874088,35.027318994575,19.6555643814269,1.78205613000222,"ZFP36L2",288,"No",4184
"CMC1",1.22806719837095,5.68490795746591,3.1930268335847,1.78041346150662,"CMC1",289,"No",2194
"PLSCR1",0.129305956219243,0.283005577284612,0.158985225602153,1.78007469695839,"PLSCR1",290,"No",526
"CXCR4",1.94824367894112,12.2300092196329,6.87509709795144,1.77888530814744,"CXCR4",291,"No",3306
"SLC8A1",0.0313931783471916,0.0636782522073607,0.0358613563318793,1.77567885659565,"SLC8A1",292,"No",115
"BCL6",0.0466655353809605,0.0954119106874127,0.0540902738171329,1.76393839324939,"BCL6",293,"No",194
"HSPH1",0.213982691328695,0.492051565891803,0.279220518578279,1.76223283445362,"HSPH1",294,"No",869
"LPCAT2",0.0269811640929917,0.0534131016478639,0.0303713678651861,1.75866631641211,"LPCAT2",295,"No",104
"ZFP36L1",0.574410317325641,1.73533962590848,0.987679661332138,1.75698629206148,"ZFP36L1",296,"No",1896
"CLIC3",0.191583234345834,0.428836138564761,0.245095323854205,1.74967082937841,"CLIC3",297,"No",755
"PGD",0.100288477855082,0.212106162523361,0.121241560838551,1.74945093956525,"PGD",298,"No",395
"RAB11FIP1",0.188019684371288,0.417799421201055,0.239551096016618,1.74409313147986,"RAB11FIP1",299,"No",720
"HHEX",0.0341082640420838,0.0679131430630586,0.0392093053598879,1.73206697848148,"HHEX",300,"No",133
"ENTPD1",0.0517563210588834,0.10407575052224,0.060089730326044,1.73200561822346,"ENTPD1",301,"No",200
"KLRF1",0.147802477515697,0.316066538031876,0.182501567339323,1.7318565678081,"KLRF1",302,"No",552
"ZNF385A",0.0373324283047684,0.0743019120456468,0.0431402844971412,1.72233245356948,"ZNF385A",303,"No",135
"CAPG",0.162396063125742,0.346501521994005,0.201773558323094,1.71727913644246,"CAPG",304,"No",643
"TOB1",0.427795689801459,1.11753684080287,0.653655020588371,1.70967376613575,"TOB1",305,"No",1450
"ADA2",0.183607670117088,0.397714952636342,0.23275071673687,1.70875930356842,"ADA2",306,"No",731
"CD8B",0.967758357373155,3.70805738083852,2.17399481271423,1.70564223941688,"CD8B",307,"Yes",1926
"CX3CR1",0.235533684031902,0.531751399620445,0.311983321264168,1.7044225231842,"CX3CR1",308,"No",830
"IFIT1",0.0386899711522145,0.0762353507429216,0.044779275961528,1.70246948182948,"IFIT1",309,"No",175
"YBX3",0.215679619888003,0.479441819946088,0.28182273003649,1.70121771187161,"YBX3",310,"No",784
"GADD45B",0.479721703716274,1.29817154507705,0.76368800464408,1.69987159308871,"GADD45B",311,"No",1620
"MX1",0.198201255727134,0.433554129889799,0.255226886316203,1.6987008545513,"MX1",312,"No",830
"SLC2A3",0.70066180213813,2.24439365562996,1.32213768415776,1.69754911498472,"SLC2A3",313,"No",2007
"LTB",4.2840658408281,45.9695305129756,27.0873191641034,1.69708675245704,"LTB",314,"No",4110
"MXD1",0.0872221279484134,0.177387614771642,0.104603687763417,1.69580651088365,"MXD1",315,"No",367
"MTRNR2L12",0.827931444086204,2.87228826956949,1.70291287928865,1.68669125972509,"MTRNR2L12",316,"No",2076
"PRF1",0.794501951467843,2.6921489924011,1.59851671691309,1.68415441885401,"PRF1",317,"Yes",1967
"SLC31A2",0.0459867639572374,0.0897042747738609,0.0532975845884818,1.68308330417749,"SLC31A2",318,"No",188
"SULF2",0.0841676565416596,0.168746239367844,0.100690693952976,1.6758871425263,"SULF2",319,"No",348
"HIST1H2BC",0.0495503139317835,0.0963223537562659,0.0574837649924351,1.67564448447213,"HIST1H2BC",320,"No",243
"LTA4H",0.210079755642287,0.457216779109787,0.273242569257259,1.67329995597907,"LTA4H",321,"No",857
"CAMK1",0.0286780926522993,0.0543369657742296,0.0324904012907837,1.67240057418568,"CAMK1",322,"No",120
"STXBP2",0.219752248430341,0.481741486470241,0.288067874070054,1.67231937273609,"STXBP2",323,"No",891
"CDKN1A",0.0375021211606991,0.0724222727806324,0.043345758321185,1.67080414752454,"CDKN1A",324,"No",149
"TNFSF13",0.0439504496860682,0.0844563532809419,0.0509603407590124,1.6572956935341,"TNFSF13",325,"No",170
"ISG15",0.515866282029527,1.39982459311447,0.846063797273192,1.65451423122694,"ISG15",326,"No",1849
"TLR8",0.0256236212455456,0.0473745473849156,0.0286701015897021,1.65240249451826,"TLR8",327,"No",103
"DUSP4",0.0259630069574071,0.0480359232748671,0.0290959412827886,1.65094927873264,"DUSP4",328,"No",109
"BTK",0.0337688783302223,0.0638628637495394,0.0387925035290964,1.64626816883934,"BTK",329,"No",131
"PASK",0.149329713219073,0.302883545887172,0.18449471827627,1.64169223226012,"PASK",330,"No",597
"XAF1",0.363991175971492,0.871391535563675,0.530876075450225,1.64142174767369,"XAF1",331,"No",1360
"PIK3AP1",0.0726285423383676,0.140684824147858,0.0858479299420557,1.63876781004289,"PIK3AP1",332,"No",306
"LAP3",0.181231970134057,0.375160260674948,0.229168350156949,1.63705092966815,"LAP3",333,"No",741
"STX11",0.0935007636178517,0.18422964685108,0.112555555696642,1.63678856819482,"STX11",334,"No",369
"GPR183",0.603767181401663,1.73757575841359,1.06200847719799,1.63612230572587,"GPR183",335,"No",1784
